Time	Date	Comp Inlet Press	Comp Exit Press	Turb Inlet Press	Turb Exit Press	Noss Exit Press	Fuel Flow	RPM	Thrust	Comp Inlet	Comp Exit Temp	Turb Inlet Temp	Turb Exit Temp	EGT	
		PSIG	PSIG	PSIG	PSIG	PSIG	Gal/Hour	RPM	Lbs.	°C	°C	°C	°C	°C	
10:42:10	3/8/2016	 2.122943e-002	 4.661012e-001	 4.511404e-001	 1.457479e-001	 1.039908e-001	 2.662108e-002	 1.634110e+004	 3.752656e-001	 2.440449e+001	 4.792946e+001	 3.137954e+002	 2.862725e+002	 2.848284e+002	
10:42:13	3/8/2016	 9.951524e-003	 1.713383e-001	 1.793420e-001	 1.011860e-001	 6.522346e-002	 2.196931e-002	 1.237916e+004	 2.293290e-001	 2.440672e+001	 4.532502e+001	 2.639878e+002	 2.482173e+002	 2.612066e+002	
10:42:15	3/8/2016	 4.443624e-003	 3.559828e-002	 5.280018e-002	 8.117557e-002	 4.736972e-002	 1.980140e-002	 9.651182e+003	 1.980568e-001	 2.449104e+001	 4.352103e+001	 2.280034e+002	 2.246556e+002	 2.432091e+002	
10:42:18	3/8/2016	 1.582393e-003	-3.711760e-002	-1.065433e-002	 7.078934e-002	 3.725725e-002	 1.830923e-002	 7.850855e+003	 2.084809e-001	 2.455530e+001	 4.215678e+001	 2.009342e+002	 2.089951e+002	 2.285876e+002	
10:42:21	3/8/2016	-1.572641e-004	-7.923543e-002	-5.222559e-002	 6.417000e-002	 3.209436e-002	 1.738767e-002	 6.677883e+003	 1.459366e-001	 2.462096e+001	 4.115759e+001	 1.801224e+002	 1.980459e+002	 2.164976e+002	
10:42:24	3/8/2016	-1.181309e-003	-1.070291e-001	-7.526636e-002	 6.036663e-002	 2.822983e-002	 1.661528e-002	 5.679250e+003	 1.146645e-001	 2.470884e+001	 4.035175e+001	 1.637561e+002	 1.902164e+002	 2.067076e+002	
10:42:27	3/8/2016	-1.837186e-003	-1.269606e-001	-9.385765e-002	 5.736166e-002	 2.607810e-002	 1.571131e-002	 4.876679e+003	 1.042404e-001	 2.479390e+001	 3.974111e+001	 1.506032e+002	 1.844831e+002	 1.982601e+002	
10:42:30	3/8/2016	-2.372371e-003	-1.392728e-001	-1.039761e-001	 5.542952e-002	 2.424335e-002	 1.542154e-002	 4.300342e+003	 1.250885e-001	 2.492761e+001	 3.924789e+001	 1.399931e+002	 1.803248e+002	 1.911272e+002	
10:42:32	3/8/2016	-2.692994e-003	-1.482329e-001	-1.129976e-001	 5.369234e-002	 2.366436e-002	 1.519341e-002	 3.748910e+003	 1.042404e-001	 2.506051e+001	 3.884554e+001	 1.312211e+002	 1.773162e+002	 1.850205e+002	
10:42:35	3/8/2016	-2.924624e-003	-1.588383e-001	-1.204950e-001	 5.274153e-002	 2.272558e-002	 1.495643e-002	 3.326724e+003	 1.042404e-001	 2.519687e+001	 3.854534e+001	 1.240228e+002	 1.751989e+002	 1.795689e+002	
10:42:38	3/8/2016	-3.113585e-003	-1.615202e-001	-1.276881e-001	 5.152249e-002	 2.218920e-002	 1.518465e-002	 2.927358e+003	 1.355126e-001	 2.528354e+001	 3.829324e+001	 1.181706e+002	 1.737367e+002	 1.748584e+002	
10:42:41	3/8/2016	-3.258657e-003	-1.623124e-001	-1.303089e-001	 5.093122e-002	 2.173197e-002	 1.493008e-002	 2.679620e+003	 9.381639e-002	 2.534880e+001	 3.806030e+001	 1.133950e+002	 1.727934e+002	 1.706743e+002	
10:42:44	3/8/2016	-3.380568e-003	-1.657259e-001	-1.316500e-001	 5.037659e-002	 2.117121e-002	 1.453508e-002	 2.345535e+003	 8.339235e-002	 2.544070e+001	 3.791399e+001	 1.094887e+002	 1.722599e+002	 1.670045e+002	
10:42:47	3/8/2016	-3.451276e-003	-1.682252e-001	-1.358557e-001	 4.993773e-002	 2.104324e-002	 1.469318e-002	 2.057861e+003	 7.296831e-002	 2.560924e+001	 3.780452e+001	 1.063895e+002	 1.720743e+002	 1.636450e+002	
10:42:49	3/8/2016	-3.535394e-003	-1.684079e-001	-1.353073e-001	 4.990727e-002	 2.089083e-002	 1.427176e-002	 1.835247e+003	 7.296831e-002	 2.570192e+001	 3.771132e+001	 1.039491e+002	 1.721546e+002	 1.605302e+002	
10:42:52	3/8/2016	-3.596349e-003	-1.717603e-001	-1.353681e-001	 4.970002e-002	 2.070796e-002	 1.421039e-002	 1.658276e+003	 7.296831e-002	 2.586715e+001	 3.766191e+001	 1.020089e+002	 1.725804e+002	 1.577381e+002	
10:42:55	3/8/2016	-3.617074e-003	-1.724306e-001	-1.365262e-001	 4.929161e-002	 2.061045e-002	 1.421039e-002	 1.458483e+003	 4.169618e-002	 2.599276e+001	 3.760185e+001	 1.004644e+002	 1.732441e+002	 1.551419e+002	
10:42:58	3/8/2016	-3.637798e-003	-1.752344e-001	-1.387206e-001	 4.904175e-002	 2.023864e-002	 1.408756e-002	 1.280963e+003	 9.381639e-002	 2.615519e+001	 3.752132e+001	 9.923609e+001	 1.741734e+002	 1.527589e+002	
10:43:01	3/8/2016	-3.653646e-003	-1.745638e-001	-1.433533e-001	 4.904175e-002	 2.061045e-002	 1.428060e-002	 1.105308e+003	 1.042404e-001	 2.630779e+001	 3.750822e+001	 9.802946e+001	 1.753238e+002	 1.504890e+002	
10:43:04	3/8/2016	-3.663399e-003	-1.701143e-001	-1.427436e-001	 4.895639e-002	 2.064705e-002	 1.426300e-002	 9.507185e+002	 7.296831e-002	 2.640231e+001	 3.750401e+001	 9.664384e+001	 1.766093e+002	 1.483245e+002	
10:43:06	3/8/2016	-3.690220e-003	-1.707849e-001	-1.395130e-001	 4.877967e-002	 2.065313e-002	 1.428944e-002	 8.180721e+002	 7.296831e-002	 2.643463e+001	 3.743771e+001	 9.505243e+001	 1.780563e+002	 1.463254e+002	
10:43:09	3/8/2016	-3.715821e-003	-1.733449e-001	-1.407933e-001	 4.852366e-002	 2.073848e-002	 1.378029e-002	 6.630436e+002	 6.254426e-002	 2.660389e+001	 3.749690e+001	 9.365843e+001	 1.798250e+002	 1.445352e+002	
10:43:12	3/8/2016	-3.712163e-003	-1.711506e-001	-1.426828e-001	 4.857850e-002	 2.054340e-002	 1.418404e-002	 5.285339e+002	 4.169618e-002	 2.671396e+001	 3.753503e+001	 9.258151e+001	 1.815769e+002	 1.428246e+002	
10:43:15	3/8/2016	-3.729231e-003	-1.697487e-001	-1.423168e-001	 4.876745e-002	 2.046418e-002	 1.426300e-002	 3.958886e+002	 4.169618e-002	 2.680841e+001	 3.754496e+001	 9.177367e+001	 1.834709e+002	 1.410544e+002	
10:43:18	3/8/2016	-3.717039e-003	-1.724917e-001	-1.448160e-001	 4.846883e-002	 2.054340e-002	 1.395590e-002	 2.631315e+002	 4.169618e-002	 2.698886e+001	 3.759225e+001	 9.131642e+001	 1.853039e+002	 1.392263e+002	
10:43:21	3/8/2016	-3.724355e-003	-1.703584e-001	-1.432312e-001	 4.852366e-002	 2.028131e-002	 1.378904e-002	 1.514400e+002	 2.084809e-002	 2.708674e+001	 3.758011e+001	 9.101871e+001	 1.869680e+002	 1.369622e+002	
10:43:23	3/8/2016	-3.735326e-003	-1.675546e-001	-1.426828e-001	 4.853582e-002	 2.048242e-002	 1.406997e-002	-2.575222e+001	 5.212022e-002	 2.726122e+001	 3.762001e+001	 9.112247e+001	 1.881356e+002	 1.347041e+002	
10:43:26	3/8/2016	-3.738984e-003	-1.702973e-001	-1.442066e-001	 4.882228e-002	 2.068973e-002	 1.417528e-002	-2.630081e+001	 4.169618e-002	 2.743274e+001	 3.765264e+001	 9.137399e+001	 1.887967e+002	 1.323096e+002	
10:43:29	3/8/2016	-3.730450e-003	-1.707849e-001	-1.429266e-001	 4.855412e-002	 2.043366e-002	 1.393830e-002	-2.619109e+001	 3.127213e-002	 2.761373e+001	 3.768134e+001	 9.162108e+001	 1.894583e+002	 1.299592e+002	
10:43:32	3/8/2016	-3.745079e-003	-1.733449e-001	-1.448771e-001	 4.854190e-002	 2.055562e-002	 1.387685e-002	-2.641052e+001	 2.084809e-002	 2.773034e+001	 3.770469e+001	 9.189037e+001	 1.899711e+002	 1.275087e+002	
10:43:35	3/8/2016	-3.741422e-003	-1.724306e-001	-1.420730e-001	 4.866385e-002	 2.065313e-002	 1.419279e-002	-2.619109e+001	 1.042404e-002	 2.790480e+001	 3.775405e+001	 9.223526e+001	 1.904566e+002	 1.252334e+002	
10:43:38	3/8/2016	-3.734107e-003	-1.729792e-001	-1.422560e-001	 4.835910e-002	 2.047026e-002	 1.418404e-002	-2.619109e+001	 3.127213e-002	 2.806751e+001	 3.779606e+001	 9.259534e+001	 1.908313e+002	 1.230785e+002	
10:43:40	3/8/2016	-3.729231e-003	-1.737106e-001	-1.428658e-001	 4.822499e-002	 2.062267e-002	 1.417528e-002	-2.597166e+001	-2.084809e-002	 2.821969e+001	 3.784668e+001	 9.292491e+001	 1.910724e+002	 1.207648e+002	
10:43:43	3/8/2016	-3.742641e-003	-1.752955e-001	-1.434141e-001	 4.829204e-002	 2.057999e-002	 1.391195e-002	-2.575222e+001	 2.084809e-002	 2.836878e+001	 3.790228e+001	 9.329447e+001	 1.912920e+002	 1.186793e+002	
10:43:46	3/8/2016	-3.729231e-003	-1.717603e-001	-1.424390e-001	 4.859066e-002	 2.080548e-002	 1.404362e-002	-2.619109e+001	 5.212022e-002	 2.865495e+001	 3.915023e+001	 9.368089e+001	 1.911441e+002	 1.170108e+002	
10:43:49	3/8/2016	-2.699090e-003	-1.372004e-001	-1.108032e-001	 5.415559e-002	 2.553558e-002	 1.536017e-002	 2.883472e+003	 1.563607e-001	 2.845242e+001	 4.031390e+001	 9.380966e+001	 1.866311e+002	 1.166479e+002	
10:43:52	3/8/2016	-4.937359e-004	-3.864139e-002	-2.162606e-002	 6.950331e-002	 3.778756e-002	 1.888859e-002	 7.027986e+003	 1.876328e-001	 2.825474e+001	 3.929072e+001	 9.123994e+001	 1.714437e+002	 1.161671e+002	
10:43:55	3/8/2016	-4.266855e-004	 1.175785e-001	 1.260066e-001	 7.880449e-002	 4.724169e-002	 2.216359e+000	 1.007128e+004	 6.254426e-002	 2.779423e+001	 3.972900e+001	 1.128688e+002	 1.704164e+002	 1.316728e+002	
10:43:57	3/8/2016	-1.199596e-003	 4.991978e-001	 5.390984e-001	 1.379948e-001	 8.703923e-002	 2.818641e+000	 1.466849e+004	 5.733224e-001	 2.736856e+001	 4.056744e+001	 3.010039e+002	 3.292835e+002	 2.352574e+002	
10:44:00	3/8/2016	 3.462248e-004	 1.464370e+000	 1.543270e+000	 3.778890e-001	 1.923633e-001	 1.545221e+000	 2.335863e+004	 1.198765e+000	 2.702351e+001	 4.461544e+001	 6.260035e+002	 5.843127e+002	 4.447216e+002	
10:44:03	3/8/2016	 4.518599e-002	 3.854719e+000	 3.967448e+000	 7.729604e-001	 4.098080e-001	 1.553550e+000	 3.498939e+004	 2.553891e+000	 2.658148e+001	 5.125392e+001	 7.454467e+002	 6.858287e+002	 5.532733e+002	
10:44:06	3/8/2016	 1.260929e-001	 6.261342e+000	 6.206386e+000	 1.086722e+000	 6.176646e-001	 1.569234e+000	 4.480391e+004	 3.554599e+000	 2.578739e+001	 6.591369e+001	 6.488916e+002	 6.204302e+002	 5.176671e+002	
10:44:09	3/8/2016	 1.510662e-001	 6.378491e+000	 6.240032e+000	 1.080889e+000	 6.077045e-001	 1.571016e+000	 4.551179e+004	 3.439934e+000	 2.515731e+001	 6.705794e+001	 5.681631e+002	 5.426940e+002	 4.848091e+002	
10:44:12	3/8/2016	 1.301171e-001	 5.421607e+000	 5.332534e+000	 9.432902e-001	 5.106764e-001	 1.563205e+000	 4.275233e+004	 2.918732e+000	 2.478427e+001	 6.771701e+001	 5.689338e+002	 5.064966e+002	 4.734720e+002	
10:44:15	3/8/2016	 1.178895e-001	 5.079790e+000	 5.002282e+000	 8.973324e-001	 4.749689e-001	 1.560773e+000	 4.149334e+004	 2.751948e+000	 2.457623e+001	 6.838133e+001	 5.885665e+002	 5.008386e+002	 4.738004e+002	
